2.788319587707519531e+00	1.765129566192626953e+00	-4.789867401123046875e+00	-5.063717842102050781e+00
2.553782701492309570e+00	1.759458541870117188e+00	-5.389970779418945312e+00	-4.976311206817626953e+00
2.628338813781738281e+00	2.018147468566894531e+00	-5.108505249023437500e+00	-5.409115791320800781e+00
2.693059206008911133e+00	1.573691368103027344e+00	-4.961949348449707031e+00	-4.961649417877197266e+00
2.589111328125000000e+00	1.817038536071777344e+00	-5.445996761322021484e+00	-4.936000823974609375e+00
2.622473955154418945e+00	2.259704828262329102e+00	-4.935107707977294922e+00	-4.863060474395751953e+00
2.537272691726684570e+00	2.122719764709472656e+00	-4.169696807861328125e+00	-4.837452888488769531e+00
2.778604269027709961e+00	1.737954854965209961e+00	-5.377085208892822266e+00	-2.593790531158447266e+00
2.738509654998779297e+00	2.396917104721069336e+00	-5.676876068115234375e+00	-2.742962598800659180e+00
3.050830602645874023e+00	2.432501077651977539e+00	-6.062409877777099609e+00	-2.774511337280273438e+00
2.822018384933471680e+00	2.327605485916137695e+00	-5.759613513946533203e+00	-3.050125122070312500e+00
3.076609373092651367e+00	1.896488666534423828e+00	-5.584078788757324219e+00	-3.651106357574462891e+00
3.081181764602661133e+00	2.111508846282958984e+00	-5.414111137390136719e+00	-4.439659118652343750e+00
3.077602386474609375e+00	1.692263603210449219e+00	-5.466527462005615234e+00	-5.107058048248291016e+00
3.371162414550781250e+00	1.784722805023193359e+00	-5.283044338226318359e+00	-5.138710498809814453e+00
3.113130807876586914e+00	1.588827013969421387e+00	-5.245340824127197266e+00	-5.238059520721435547e+00
2.986081600189208984e+00	1.451617956161499023e+00	-5.041691780090332031e+00	-5.326900959014892578e+00
2.982273340225219727e+00	1.780063986778259277e+00	-4.613749980926513672e+00	-5.462730884552001953e+00
2.983093738555908203e+00	1.708586335182189941e+00	-4.829923629760742188e+00	-5.445510864257812500e+00
3.009125947952270508e+00	1.858890056610107422e+00	-4.733466625213623047e+00	-5.390457153320312500e+00
3.184710502624511719e+00	1.868063330650329590e+00	-4.574247837066650391e+00	-5.418008804321289062e+00
3.000184297561645508e+00	1.953092336654663086e+00	-5.099380970001220703e+00	-5.440808296203613281e+00
3.031910896301269531e+00	1.820924282073974609e+00	-4.994710922241210938e+00	-5.551630973815917969e+00
3.050343751907348633e+00	1.656495332717895508e+00	-5.018987655639648438e+00	-5.387490272521972656e+00
2.932653903961181641e+00	1.505901217460632324e+00	-4.920374393463134766e+00	-5.140519142150878906e+00
2.811457872390747070e+00	1.515976071357727051e+00	-4.788199901580810547e+00	-5.477191925048828125e+00
2.808988094329833984e+00	1.395190715789794922e+00	-4.859358310699462891e+00	-5.344677448272705078e+00
2.597086429595947266e+00	1.654170989990234375e+00	-5.034523010253906250e+00	-4.996279716491699219e+00
2.732544422149658203e+00	1.448487162590026855e+00	-5.062229633331298828e+00	-5.334508419036865234e+00
2.838980913162231445e+00	1.285064220428466797e+00	-5.098465919494628906e+00	-5.199928283691406250e+00
2.912750720977783203e+00	2.010270833969116211e+00	-5.176980018615722656e+00	-4.899878501892089844e+00
2.693162202835083008e+00	1.572876214981079102e+00	-5.124511718750000000e+00	-4.868442058563232422e+00
2.946272373199462891e+00	1.912899494171142578e+00	-5.247774600982666016e+00	-4.880904197692871094e+00
2.887245655059814453e+00	1.945582628250122070e+00	-5.150351524353027344e+00	-4.987059593200683594e+00
2.961156129837036133e+00	1.869496226310729980e+00	-5.129277706146240234e+00	-4.664189815521240234e+00
3.000851869583129883e+00	2.031999111175537109e+00	-5.377958297729492188e+00	-4.901010036468505859e+00
2.992632150650024414e+00	2.135222673416137695e+00	-4.862507343292236328e+00	-5.087978363037109375e+00
